"","dept.id","dept.name","dept.path","cat.id","cat.name","cat.path","subcat.id","subcat.name","subcat.path"
"369","4104","Music on CD or Vinyl","Music on CD or Vinyl","4104_4114","New Age Music on CD or Vinyl","Music on CD or Vinyl/New Age Music on CD or Vinyl","4104_4114_5075","New Age Vocal Music on CD or Vinyl","Music on CD or Vinyl/New Age Music on CD or Vinyl/New Age Vocal Music on CD or Vinyl"
"370","4104","Music on CD or Vinyl","Music on CD or Vinyl","4104_4115","Pop Music on CD or Vinyl","Music on CD or Vinyl/Pop Music on CD or Vinyl","4104_4115_5096","Pop Rock Music on CD or Vinyl","Music on CD or Vinyl/Pop Music on CD or Vinyl/Pop Rock Music on CD or Vinyl"
"371","4104","Music on CD or Vinyl","Music on CD or Vinyl","4104_4116","R&B \/ Soul Music on CD or Vinyl","Music on CD or Vinyl/R&B \/ Soul Music on CD or Vinyl","4104_4116_5083","Traditional R&B \/ Soul Music: CDs & Vinyl Records","Music on CD or Vinyl/R&B \/ Soul Music on CDs & Vinyl Records/Traditional R&B \/ Soul Music: CDs & Vinyl Records"
"372","4104","Music on CD or Vinyl","Music on CD or Vinyl","4104_4117","Rap \/ Hip-Hop on CDs & Vinyl","Music on CD or Vinyl/Rap \/ Hip-Hop on CDs & Vinyl","4104_4117_7766072","Rap Hip-Hop: Vinyl Records","Music on CD or Vinyl/Rap \/ Hip-Hop on CDs & Vinyl/Rap Hip-Hop: Vinyl Records"
"373","4104","Music on CD or Vinyl","Music on CD or Vinyl","4104_4118","Rock Music on CD or Vinyl","Music on CD or Vinyl/Rock Music on CD or Vinyl","4104_4118_5095","Rock N' Roll Oldies Music on CD or Vinyl","Music on CD or Vinyl/Rock Music on CD or Vinyl/Rock N' Roll Oldies Music on CD or Vinyl"
"374","4104","Music on CD or Vinyl","Music on CD or Vinyl","4104_4119","Soundtracks","Music on CD or Vinyl/Soundtracks","4104_4119_5102","TV Soundtracks","Music on CD or Vinyl/Soundtracks/TV Soundtracks"
"375","4104","Music on CD or Vinyl","Music on CD or Vinyl","4104_4120","Special Interest","Music on CD or Vinyl/Special Interest","4104_4120_4123","Wedding","Music on CD or Vinyl/Special Interest/Wedding"
"376","4104","Music on CD or Vinyl","Music on CD or Vinyl","4104_1205481","Vinyl Records","Music on CD or Vinyl/Vinyl Records","4104_1205481_9901623","Soundtracks: Vinyl Records","Music on CD or Vinyl/Music: Vinyl Records/Soundtracks: Vinyl Records"
"377","4104","Music on CD or Vinyl","Music on CD or Vinyl","4104_4782262","Vinyl Records","Music on CD or Vinyl/Vinyl Records","4104_4782262_1205481","Music: Vinyl Records","Music on CD or Vinyl/Vinyl Records/Music: Vinyl Records"
"378","4104","Music on CD or Vinyl","Music on CD or Vinyl","4104_4124","World Music \/ Reggae","Music on CD or Vinyl/World Music \/ Reggae","4104_4124_5121","Various Artists","Music on CD or Vinyl/World Music \/ Reggae/Various Artists"
"379","7796869","Musical Instruments","Musical Instruments","7796869_1120714","Accordions & Concertinas","Musical Instruments/Accordions & Concertinas",NA,NA,NA
"380","7796869","Musical Instruments","Musical Instruments","7796869_6137798","Amplifiers & Effects","Musical Instruments/Amplifiers & Effects","7796869_6137798_3673870","Guitar Effects","Musical Instruments/Amplifiers & Effects/Guitar Effects"
"381","7796869","Musical Instruments","Musical Instruments","7796869_1097884","Band & Orchestra","Musical Instruments/Band & Orchestra","7796869_1097884_1141074","Woodwinds","Musical Instruments/Band & Orchestra/Woodwinds"
"382","7796869","Musical Instruments","Musical Instruments","7796869_2038298","Blue Microphones","Musical Instruments/Blue Microphones",NA,NA,NA
"383","7796869","Musical Instruments","Musical Instruments","7796869_8572862","Casio Instruments","Musical Instruments/Casio Instruments",NA,NA,NA
"384","7796869","Musical Instruments","Musical Instruments","7796869_3118256","Chromacast","Musical Instruments/Chromacast","7796869_3118256_7023620","ChromaCast","Musical Instruments/Chromacast/ChromaCast"
"385","7796869","Musical Instruments","Musical Instruments","7796869_1097690","DJ Equipment","Musical Instruments/DJ Equipment","7796869_1097690_1097694","Lighting & Stage Effects","Musical Instruments/DJ Equipment/Lighting & Stage Effects"
"386","7796869","Musical Instruments","Musical Instruments","7796869_1097852","Drums & Percussion","Musical Instruments/Drums & Percussion","7796869_1097852_1097857","World Percussion","Musical Instruments/Drums & Percussion/World Percussion"
"387","7796869","Musical Instruments","Musical Instruments","7796869_3348689","Electronic Music, DJ and Karaoke","Musical Instruments/Electronic Music, DJ and Karaoke","7796869_3348689_3896240","Lighting","Musical Instruments/Electronic Music, DJ and Karaoke/Lighting"
"388","7796869","Musical Instruments","Musical Instruments","7796869_2254160","Epiphone","Musical Instruments/Epiphone",NA,NA,NA
"389","7796869","Musical Instruments","Musical Instruments","7796869_7578654","Fender","Musical Instruments/Fender",NA,NA,NA
"390","7796869","Musical Instruments","Musical Instruments","7796869_1097866","Folk & World Instruments","Musical Instruments/Folk & World Instruments","7796869_1097866_1044259","Folk & World Instruments","Musical Instruments/Folk & World Instruments/Folk & World Instruments"
"391","7796869","Musical Instruments","Musical Instruments","7796869_1097870","Guitars","Musical Instruments/Guitars","7796869_1097870_106985","Guitars","Musical Instruments/Guitars/Guitars"
"392","7796869","Musical Instruments","Musical Instruments","7796869_6171829","Instrument Accessories","Musical Instruments/Instrument Accessories","7796869_6171829_3641090","Wind and Woodwind Accessories","Musical Instruments/Instrument Accessories/Wind and Woodwind Accessories"
"393","7796869","Musical Instruments","Musical Instruments","7796869_106984","Karaoke Machines & Equipment","Musical Instruments/Karaoke Machines & Equipment",NA,NA,NA
"394","7796869","Musical Instruments","Musical Instruments","7796869_5118951","Maestro by Gibson","Musical Instruments/Maestro by Gibson",NA,NA,NA
"395","7796869","Musical Instruments","Musical Instruments","7796869_1133473","Megaphones","Musical Instruments/Megaphones",NA,NA,NA
"396","7796869","Musical Instruments","Musical Instruments","7796869_8300411","Mendini","Musical Instruments/Mendini",NA,NA,NA
"397","7796869","Musical Instruments","Musical Instruments","7796869_1097895","Musical Instruction","Musical Instruments/Musical Instruction","7796869_1097895_1097939","Practice & Performance Aids","Musical Instruments/Musical Instruction/Practice & Performance Aids"
"398","7796869","Musical Instruments","Musical Instruments","7796869_3297174","Musical Instrument Accessories","Musical Instruments/Musical Instrument Accessories",NA,NA,NA
"399","7796869","Musical Instruments","Musical Instruments","7796869_8743717","On-Stage","Musical Instruments/On-Stage",NA,NA,NA
"400","7796869","Musical Instruments","Musical Instruments","7796869_1128453","Piano Keyboards","Musical Instruments/Piano Keyboards","7796869_1128453_106983","Keyboards","Musical Instruments/Keyboards & Accessories/Keyboards"
"401","7796869","Musical Instruments","Musical Instruments","7796869_5034780","Sawtooth","Musical Instruments/Sawtooth","7796869_5034780_1436331","Sawtooth","Musical Instruments/Sawtooth/Sawtooth"
"402","7796869","Musical Instruments","Musical Instruments","7796869_2903324","Sennheiser","Musical Instruments/Sennheiser",NA,NA,NA
"403","7796869","Musical Instruments","Musical Instruments","7796869_7274512","The Singing Machine","Musical Instruments/The Singing Machine",NA,NA,NA
"404","7796869","Musical Instruments","Musical Instruments","7796869_6631240","Yamaha Instruments","Musical Instruments/Yamaha Instruments",NA,NA,NA
"405","1229749","Office","Office","1229749_1086976","Breakroom Supplies","Office/Breakroom Supplies","1229749_1086976_1086978","First Aid Supplies","Office/Breakroom Supplies/First Aid Supplies"
"406","1229749","Office","Office","1229749_630139","Calendars","Office/Calendars","1229749_630139_1019674","Travel","Office/Calendars/Travel"
"407","1229749","Office","Office","1229749_1086977","Janitorial Supplies","Office/Janitorial Supplies","1229749_1086977_1086992","Safety","Office/Janitorial Supplies/Safety"
"408","1229749","Office","Office","1229749_4875429","Office Bulk Buys","Office/Office Bulk Buys",NA,NA,NA
"409","1229749","Office","Office","1229749_1046059","Office Supplies","Office/Office Supplies","1229749_1046059_9607197","Writing Supplies","Office/Office Supplies/Writing Supplies"
"410","1229749","Office","Office","1229749_1070964","Office Technology","Office/Office Technology","1229749_1070964_1072413","Typewriters & Supplies","Office/Office Technology/Typewriters & Supplies"
"411","1229749","Office","Office","1229749_6562796","Paper","Office/Paper","1229749_6562796_6200315","Wide Format Paper","Office/Paper/Wide Format Paper"
"412","1229749","Office","Office","1229749_1086045","School Supplies","Office/School Supplies","1229749_1086045_3462603","Teaching and Classroom Supplies","Office/School Supplies/Teaching and Classroom Supplies"
"413","1229749","Office","Office","1229749_2696828","Shipping and Moving","Office/Shipping and Moving","1229749_2696828_9735797","Shipping Supplies","Office/Shipping and Moving/Shipping Supplies"
"414","1229749","Office","Office","1229749_6735581","Walmart for Business","Office/Walmart for Business",NA,NA,NA
"415","2637","Party & Occasions","Party & Occasions","2637_633379","Christmas Trees & Holiday Decor","Party & Occasions/Christmas Trees & Holiday Decor","2637_633379_1076945","Wreaths & Garland","Party & Occasions/Christmas Trees & Holiday Decor/Wreaths & Garland"
"416","2637","Party & Occasions","Party & Occasions","2637_667479","Crafts","Party & Occasions/Crafts","2637_667479_1021745","Scrapbooking & Paper Crafts","Party & Occasions/Crafts/Scrapbooking & Paper Crafts"
"417","2637","Party & Occasions","Party & Occasions","2637_615760","Halloween","Party & Occasions/Halloween","2637_615760_1231430","Halloween Treats","Party & Occasions/Halloween/Halloween Treats"
"418","2637","Party & Occasions","Party & Occasions","2637_1227918","Harvest","Party & Occasions/Harvest",NA,NA,NA
"419","2637","Party & Occasions","Party & Occasions","2637_1102379","Judaica","Party & Occasions/Judaica",NA,NA,NA
"420","2637","Party & Occasions","Party & Occasions","2637_1042319","Party Supplies","Party & Occasions/Party Supplies","2637_1042319_1094725","Pinatas & Balloons","Party & Occasions/Party Supplies/Pinatas & Balloons"
"421","2637","Party & Occasions","Party & Occasions","2637_112776","Wedding Shop","Party & Occasions/Wedding Shop","2637_112776_117542","Wedding Accessories","Party & Occasions/Wedding Shop/Wedding Accessories"
"422","5428","Patio & Garden","Patio & Garden","5428_4091","Gardening & Lawn Care","Patio & Garden/Gardening & Lawn Care","5428_4091_2462840","Watering & Irrigation","Patio & Garden/Garden Center/Watering & Irrigation"
"423","5428","Patio & Garden","Patio & Garden","5428_4089","Grills & Outdoor Cooking","Patio & Garden/Grills & Outdoor Cooking","5428_4089_7658896","Outdoor Cooking","Patio & Garden/Grills & Outdoor Cooking/Outdoor Cooking"
"424","5428","Patio & Garden","Patio & Garden","5428_105913","Hot Tubs & Saunas","Patio & Garden/Hot Tubs & Saunas","5428_105913_2867750","Saunas","Patio & Garden/Hot Tubs & Saunas/Saunas"
"425","5428","Patio & Garden","Patio & Garden","5428_5026924","Outdoor Heating","Patio & Garden/Outdoor Heating","5428_5026924_2990277","Patio Heaters","Patio & Garden/Outdoor Heating/Patio Heaters"
"426","5428","Patio & Garden","Patio & Garden","5428_4423804","Outdoor Lighting","Patio & Garden/Outdoor Lighting","5428_4423804_9486078","Outdoor Wall Lighting","Patio & Garden/Outdoor Lighting/Outdoor Wall Lighting"
"427","5428","Patio & Garden","Patio & Garden","5428_1102182","Outdoor Power Equipment","Patio & Garden/Outdoor Power Equipment","5428_1102182_2953136","Trimmers and Edgers","Patio & Garden/Outdoor Power Equipment/Trimmers and Edgers"
"428","5428","Patio & Garden","Patio & Garden","5428_5593752","Outdoor Shade","Patio & Garden/Outdoor Shade","5428_5593752_3610660","Umbrella Stands & Bases","Patio & Garden/Outdoor Shade/Umbrella Stands & Bases"
"429","5428","Patio & Garden","Patio & Garden","5428_1218910","Patio & Garden Collections","Patio & Garden/Patio & Garden Collections","5428_1218910_1101444","Azalea Ridge Collection","Patio & Garden/Patio & Garden Collections/Azalea Ridge Collection"
"430","5428","Patio & Garden","Patio & Garden","5428_1102183","Patio & Outdoor Decor","Patio & Garden/Patio & Outdoor Decor","5428_1102183_2816336","Wind Chimes","Patio & Garden/Patio & Outdoor Decor/Wind Chimes"
"431","5428","Patio & Garden","Patio & Garden","5428_91416","Patio Furniture","Patio & Garden/Patio Furniture","5428_91416_1424120","Zero Gravity Chairs","Patio & Garden/Patio Furniture/Zero Gravity Chairs"
"432","5428","Patio & Garden","Patio & Garden","5428_8018905","Sheds & Outdoor Storage","Patio & Garden/Sheds & Outdoor Storage","5428_8018905_133064","Sheds","Patio & Garden/Sheds & Outdoor Storage/Sheds"
"433","1005862","Personal Care","Personal Care","1005862_1071969","Bath & Body","Personal Care/Bath & Body","1005862_1071969_7183831","Stretch Mark Treatments","Personal Care/Bath & Body/Stretch Mark Treatments"
"434","1005862","Personal Care","Personal Care","1005862_1694681","Bath & Shower","Personal Care/Bath & Shower",NA,NA,NA
"435","1005862","Personal Care","Personal Care","1005862_1001487","Deodorants & Antiperspirants","Personal Care/Deodorants & Antiperspirants",NA,NA,NA
"436","1005862","Personal Care","Personal Care","1005862_1001741","Foot Care","Personal Care/Foot Care",NA,NA,NA
"437","1005862","Personal Care","Personal Care","1005862_1588421","Foot Care Brands","Personal Care/Foot Care Brands","1005862_1588421_2844986","Spenco","Personal Care/Foot Care Brands/Spenco"
"438","1005862","Personal Care","Personal Care","1005862_1007219","Hair Care","Personal Care/Hair Care","1005862_1007219_6934692","Wahl Hair Cutting Tools","Personal Care/Hair Care/Wahl Hair Cutting Tools"
"439","1005862","Personal Care","Personal Care","1005862_9011420","Hand Sanitizers","Personal Care/Hand Sanitizers",NA,NA,NA
"440","1005862","Personal Care","Personal Care","1005862_1001719","Hand Soap","Personal Care/Hand Soap",NA,NA,NA
"441","1005862","Personal Care","Personal Care","1005862_5182030","L'Oreal Elvive","Personal Care/L'Oreal Elvive",NA,NA,NA
"442","1005862","Personal Care","Personal Care","1005862_1056884","Men's Essentials","Personal Care/Men's Essentials","1005862_1056884_2543345","Men's Styling Products","Personal Care/Men's Essentials/Men's Styling Products"
"443","1005862","Personal Care","Personal Care","1005862_7170281","Naturals","Personal Care/Naturals",NA,NA,NA
"444","1005862","Personal Care","Personal Care","1005862_1007221","Oral Care","Personal Care/Oral Care","1005862_1007221_5270254","Waterpik","Personal Care/Oral Care/Waterpik"
"445","1005862","Personal Care","Personal Care","1005862_1007220","Shaving","Personal Care/Shaving","1005862_1007220_7396738","Women's Shaving Cream","Personal Care/Shaving/Women's Shaving Cream"
"446","1005862","Personal Care","Personal Care","1005862_1001508","Sun Care","Personal Care/Sun Care","1005862_1001508_5548238","Zinc & Titanium Sunscreens","Personal Care/Sun Care/Zinc & Titanium Sunscreens"
"447","5440","Pets","Pets","5440_228734","Birds","Pets/Birds","5440_228734_9404822","Bird Treats & Chews","Pets/Birds/Bird Treats & Chews"
"448","5440","Pets","Pets","5440_202073","Cats","Pets/Cats","5440_202073_7258951","World's Best Cat Litter","Pets/Cats/World's Best Cat Litter"
"449","5440","Pets","Pets","5440_3341696","Dog Baths & Tools","Pets/Dog Baths & Tools",NA,NA,NA
"450","5440","Pets","Pets","5440_202072","Dogs","Pets/Dogs","5440_202072_2737733","Wet Dog Food","Pets/Dogs/Wet Dog Food"
"451","5440","Pets","Pets","5440_202074","Fish","Pets/Fish","5440_202074_9893742","Wall Mounted Aquariums","Pets/Fish/Wall Mounted Aquariums"
"452","5440","Pets","Pets","5440_1092244","Horses & Farm Animals","Pets/Horses & Farm Animals","5440_1092244_1018823","Livestock Feed","Pets/Horses & Farm Animals/Livestock Feed"
"453","5440","Pets","Pets","5440_5578462","Pet Stain & Odor Remover","Pets/Pet Stain & Odor Remover",NA,NA,NA
"454","5440","Pets","Pets","5440_7311103","Purina Natural Pet Food","Pets/Purina Natural Pet Food",NA,NA,NA
"455","5440","Pets","Pets","5440_6833286","Reptile Supplies","Pets/Reptile Supplies","5440_6833286_2145246","Zoo Med Reptile Terrariums","Pets/Reptile Supplies/Zoo Med Reptile Terrariums"
"456","5440","Pets","Pets","5440_1043917","Reptiles & Amphibians","Pets/Reptiles & Amphibians",NA,NA,NA
"457","5440","Pets","Pets","5440_1001299","Small Animals","Pets/Small Animals","5440_1001299_5179042","Small Animal Treats","Pets/Small Animals/Small Animal Treats"
"458","5426","Photo Center","Photo Center","5426_531183","Photo Products","Photo Center/Photo Products","5426_531183_1044304","Photo Products","Photo Center/Photo Products/Photo Products"
"459","7924299","Premium Beauty","Premium Beauty","7924299_3571844","Bath & Body","Premium Beauty/Bath & Body","7924299_3571844_8252939","Value Sizes & Sets","Premium Beauty/Bath & Body/Value Sizes & Sets"
"460","7924299","Premium Beauty","Premium Beauty","7924299_6526850","Beauty Tech & Skin Devices","Premium Beauty/Beauty Tech & Skin Devices",NA,NA,NA
"461","7924299","Premium Beauty","Premium Beauty","7924299_6754293","Facial Skin Care","Premium Beauty/Facial Skin Care","7924299_6754293_5164502","Value Sizes & Sets","Premium Beauty/Facial Skin Care/Value Sizes & Sets"
"462","7924299","Premium Beauty","Premium Beauty","7924299_9882925","Featured Brands","Premium Beauty/Featured Brands","7924299_9882925_8795812","Tonymoly","Premium Beauty/Featured Brands/Tonymoly"
"463","7924299","Premium Beauty","Premium Beauty","7924299_9678309","Fragrance","Premium Beauty/Fragrance","7924299_9678309_6626508","Value Sizes & Sets","Premium Beauty/Fragrance/Value Sizes & Sets"
"464","7924299","Premium Beauty","Premium Beauty","7924299_3522922","Hair Care","Premium Beauty/Hair Care","7924299_3522922_1696711","Styling Products","Premium Beauty/Hair Care/Styling Products"
"465","7924299","Premium Beauty","Premium Beauty","7924299_1631422","Hair Tools & Accessories","Premium Beauty/Hair Tools & Accessories","7924299_1631422_7067540","Hair Rollers","Premium Beauty/Hair Tools & Accessories/Hair Rollers"
"466","7924299","Premium Beauty","Premium Beauty","7924299_1417743","Makeup","Premium Beauty/Makeup","7924299_1417743_4735118","Nail Polish & Care","Premium Beauty/Makeup/Nail Polish & Care"
"467","7924299","Premium Beauty","Premium Beauty","7924299_6351529","Men's Grooming","Premium Beauty/Men's Grooming","7924299_6351529_1940357","Travel Size","Premium Beauty/Men's Grooming/Travel Size"
"468","7924299","Premium Beauty","Premium Beauty","7924299_4364956","Tools & Brushes","Premium Beauty/Tools & Brushes","7924299_4364956_4561872","Makeup Tools & Brushes","Premium Beauty/Tools & Brushes/Makeup Tools & Brushes"
"469","7924299","Premium Beauty","Premium Beauty","7924299_4606564","Travel Size Beauty","Premium Beauty/Travel Size Beauty",NA,NA,NA
"470","7924299","Premium Beauty","Premium Beauty","7924299_8303703","Value Sizes & Kits","Premium Beauty/Value Sizes & Kits",NA,NA,NA
"471","7924299","Premium Beauty","Premium Beauty","7924299_7168672","Wellness","Premium Beauty/Wellness",NA,NA,NA
"472","1085632","Seasonal","Seasonal","1085632_1229464","Avengers","Seasonal/Avengers","1085632_1229464_1229465","Avengers - Toys","Seasonal/Avengers/Avengers - Toys"
"473","1085632","Seasonal","Seasonal","1085632_1071204","Back to School","Seasonal/Back to School","1085632_1071204_1225231","Morning Routine Essentials","Seasonal/Back to School/Morning Routine Essentials"
"474","1085632","Seasonal","Seasonal","1085632_1230123","Back to School Top Items","Seasonal/Back to School Top Items",NA,NA,NA
"475","1085632","Seasonal","Seasonal","1085632_5570258","Batman v Superman","Seasonal/Batman v Superman","1085632_5570258_9748434","Video Games","Seasonal/Batman v Superman/Video Games"
"476","1085632","Seasonal","Seasonal","1085632_1098784","Character Corner","Seasonal/Character Corner","1085632_1098784_1098797","Lalaloopsy","Seasonal/Character Corner/Lalaloopsy"
"477","1085632","Seasonal","Seasonal","1085632_2236515","Custom HTML Test Pages","Seasonal/Custom HTML Test Pages","1085632_2236515_2180024","Tango test shelf 1","Seasonal/Custom HTML Test Pages/Tango test shelf 1"
"478","1085632","Seasonal","Seasonal","1085632_1225661","Disney Frozen","Seasonal/Disney Frozen","1085632_1225661_1225688","Movies, Music & Books","Seasonal/Disney Frozen/Movies, Music & Books"
"479","1085632","Seasonal","Seasonal","1085632_1094344","Father's Day","Seasonal/Father's Day","1085632_1094344_7549154","Father's Day Grooming","Seasonal/Father's Day/Father's Day Grooming"
"480","1085632","Seasonal","Seasonal","1085632_1105121","Gifts for Grads","Seasonal/Gifts for Grads","1085632_1105121_7594959","Electronics Gifts for Grads","Seasonal/Gifts for Grads/Electronics Gifts for Grads"
"481","1085632","Seasonal","Seasonal","1085632_1100706","Healthy Living","Seasonal/Healthy Living","1085632_1100706_2785994","Sleep Health","Seasonal/Healthy Living/Sleep Health"
"482","1085632","Seasonal","Seasonal","1085632_1229470","Jurassic World","Seasonal/Jurassic World","1085632_1229470_1229471","Jurassic Park Movies","Seasonal/Jurassic Park/Jurassic Park Movies"
"483","1085632","Seasonal","Seasonal","1085632_1105934","Minions","Seasonal/Minions","1085632_1105934_1105932","Minions - Toys","Seasonal/Minions/Minions - Toys"
"484","1085632","Seasonal","Seasonal","1085632_1093554","Mother's Day Gifts","Seasonal/Mother's Day Gifts","1085632_1093554_5742102","Mother's Day Electronics Gifts","Seasonal/Mother's Day Gifts/Mother's Day Electronics Gifts"
"485","1085632","Seasonal","Seasonal","1085632_1229472","Star Wars","Seasonal/Star Wars","1085632_1229472_1229475","Star Wars Movies","Seasonal/Star Wars/Star Wars Movies"
"486","1085632","Seasonal","Seasonal","1085632_1225660","Teenage Mutant Ninja Turtles","Seasonal/Teenage Mutant Ninja Turtles","1085632_1225660_1225691","Teenage Mutant Ninja Turtles Clothing","Seasonal/Teenage Mutant Ninja Turtles/Teenage Mutant Ninja Turtles Clothing"
"487","1085632","Seasonal","Seasonal","1085632_7164281","US Military","Seasonal/US Military","1085632_7164281_7558608","US Navy","Seasonal/US Military/US Navy"
"488","1085632","Seasonal","Seasonal","1085632_1094926","Women Owned Businesses","Seasonal/Women Owned Businesses","1085632_1094926_1102476","Empowering Women Photo Cards & Books","Seasonal/Women Owned Businesses/Empowering Women Photo Cards & Books"
"489","1085632","Seasonal","Seasonal","1085632_1228561","WWE","Seasonal/WWE","1085632_1228561_1228564","WWE Video Games","Seasonal/WWE/WWE Video Games"
"490","4125","Sports & Outdoors","Sports & Outdoors","4125_1081404","Bikes","Sports & Outdoors/Bikes","4125_1081404_7650685","Bike Components","Sports & Outdoors/Bikes/Bike Components"
"491","4125","Sports & Outdoors","Sports & Outdoors","4125_4134","Exercise & Fitness","Sports & Outdoors/Exercise & Fitness","4125_4134_1078384","Yoga & Pilates","Sports & Outdoors/Exercise & Fitness/Yoga & Pilates"
"492","4125","Sports & Outdoors","Sports & Outdoors","4125_546956","Outdoor Sports","Sports & Outdoors/Outdoor Sports","4125_546956_1075804","Winter Sports","Sports & Outdoors/Outdoor Sports/Winter Sports"
"493","4125","Sports & Outdoors","Sports & Outdoors","4125_1224931","Recreation","Sports & Outdoors/Recreation","4125_1224931_5230","Trampolines","Sports & Outdoors/Recreation/Trampolines"
"494","4125","Sports & Outdoors","Sports & Outdoors","4125_1063984","Sports Fan Shop","Sports & Outdoors/Sports Fan Shop","4125_1063984_1064124","Toys & Games Fan Shop","Sports & Outdoors/Sports Fan Shop/Toys & Games Fan Shop"
"495","4125","Sports & Outdoors","Sports & Outdoors","4125_4161","Team Sports","Sports & Outdoors/Team Sports","4125_4161_1041862","Volleyball","Sports & Outdoors/Team Sports/Volleyball"
"496","4171","Toys","Toys","4171_4172","Action Figures","Toys/Action Figures","4171_4172_2402766","WWE Action Figures","Toys/Action Figures/WWE Action Figures"
"497","4171","Toys","Toys","4171_645779","Arts & Crafts for Kids","Toys/Arts & Crafts for Kids","4171_645779_2165088","Slime","Toys/Arts & Crafts for Kids/Slime"
"498","4171","Toys","Toys","4171_4186","Building Sets & Blocks","Toys/Building Sets & Blocks","4171_4186_1105635","LEGO","Toys/Building Sets & Blocks/LEGO"
"499","4171","Toys","Toys","4171_7357538","Character Shop","Toys/Character Shop","4171_7357538_3802039","Trolls Toys","Toys/Shop By Character/Trolls Toys"
"500","4171","Toys","Toys","4171_4187","Dolls & Dollhouses","Toys/Dolls & Dollhouses","4171_4187_3693047","Little Live Pets","Toys/Dolls & Dollhouses/Little Live Pets"
"501","4171","Toys","Toys","4171_5707299","Easter Toys","Toys/Easter Toys","4171_5707299_5041368","Easter Toys","Toys/Easter Toys/Easter Toys"
"502","4171","Toys","Toys","4171_1096069","Electronics for Kids","Toys/Electronics for Kids","4171_1096069_1096128","Kids' Portable Audio","Toys/Electronics for Kids/Kids' Portable Audio"
"503","4171","Toys","Toys","4171_4191","Games & Puzzles","Toys/Games & Puzzles","4171_4191_9807313","Trading Cards","Toys/Games & Puzzles/Trading Cards"
"504","4171","Toys","Toys","4171_2229239","Hobby & Collectibles","Toys/Hobby & Collectibles","4171_2229239_4732279","Rockets","Toys/Hobby & Collectibles/Rockets"
"505","4171","Toys","Toys","4171_133073","Kids' Bikes & Riding Toys","Toys/Kids' Bikes & Riding Toys","4171_133073_91644","Wagons","Toys/Kids' Bikes & Riding Toys/Wagons"
"506","4171","Toys","Toys","4171_56125","Learning Toys","Toys/Learning Toys","4171_56125_1229854","Wooden Toys","Toys/Learning Toys/Wooden Toys"
"507","4171","Toys","Toys","4171_1015079","Musical Instruments & Karaoke","Toys/Musical Instruments & Karaoke","4171_1015079_133194","Microphones & Headphones","Toys/Musical Instruments & Karaoke/Microphones & Headphones"
"508","4171","Toys","Toys","4171_7707821","NERF","Toys/NERF","4171_7707821_9253160","NERF Guns, Blasters & Accessories","Toys/NERF/NERF Guns, Blasters & Accessories"
"509","4171","Toys","Toys","4171_14521","Outdoor Play","Toys/Outdoor Play","4171_14521_6449441","Swing Sets","Toys/Outdoor Play/Swing Sets"
"510","4171","Toys","Toys","4171_4173","Pretend Play & Dress Up","Toys/Pretend Play & Dress Up","4171_4173_1077124","Tools & Workshops","Toys/Pretend Play & Dress Up/Tools & Workshops"
"511","4171","Toys","Toys","4171_1111647","Remote Control & Play Vehicles","Toys/Remote Control & Play Vehicles","4171_1111647_132912","Trains & Train Sets","Toys/Remote Control & Play Vehicles/Trains & Train Sets"
"512","4171","Toys","Toys","4171_132874","Stuffed Animals & Plush","Toys/Stuffed Animals & Plush",NA,NA,NA
"513","4171","Toys","Toys","4171_2724815","Stuffed Animals & Plush Toys","Toys/Stuffed Animals & Plush Toys","4171_2724815_5048491","Valentine's Day Stuffed Animals","Toys/Stuffed Animals & Plush Toys/Valentine's Day Stuffed Animals"
"514","4171","Toys","Toys","4171_1228385","Top Rated Toys","Toys/Top Rated Toys","4171_1228385_1228386","Top Rated Toys by Kids","Toys/Top Rated Toys/Top Rated Toys by Kids"
"515","4171","Toys","Toys","4171_6331649","Walmart Exclusives","Toys/Walmart Exclusives","4171_6331649_1447421","Spark Create Imagine","Toys/Walmart Exclusives/Spark Create Imagine"
"516","2636","Video Games","Video Games","2636_1040581","Accessories for Nintendo, PC, Xbox and PlayStation Systems","Video Games/Accessories for Nintendo, PC, Xbox and PlayStation Systems",NA,NA,NA
"517","2636","Video Games","Video Games","2636_4952188","Digital Games","Video Games/Digital Games","2636_4952188_1224741","Digital Games","Video Games/Digital Games/Digital Games"
"518","2636","Video Games","Video Games","2636_1228600","Gaming Gift Cards","Video Games/Gaming Gift Cards","2636_1228600_1102579","Xbox Live Cards","Video Games/Gaming Gift Cards/Xbox Live Cards"
"519","2636","Video Games","Video Games","2636_1089666","Kids and Family Games","Video Games/Kids and Family Games",NA,NA,NA
"520","2636","Video Games","Video Games","2636_1086580","Nintendo 3DS \/ 2DS \/ DS \/ DSi","Video Games/Nintendo 3DS \/ 2DS \/ DS \/ DSi","2636_1086580_1225028","Nintendo DS\/Dsi Games","Video Games/Nintendo 3DS \/ 2DS \/ DS \/ DSi/Nintendo DS\/Dsi Games"
"521","2636","Video Games","Video Games","2636_7054994","Nintendo NES Classic + Super NES Classic","Video Games/Nintendo NES Classic + Super NES Classic",NA,NA,NA
"522","2636","Video Games","Video Games","2636_4646529","Nintendo Switch","Video Games/Nintendo Switch","2636_4646529_4234943","Nintendo Switch Games","Video Games/Nintendo Switch/Nintendo Switch Games"
